week,decile_value,decile
2021-12-11,0.02409420289855073,0.1
2021-12-11,0.055239914060635005,0.2
2021-12-11,0.061143330571665294,0.30000000000000004
2021-12-11,0.07864864864864866,0.4
2021-12-11,0.1,0.5
2021-12-11,0.10441295546558704,0.6
2021-12-11,0.12549253731343285,0.7000000000000001
2021-12-11,0.1399770904925544,0.8
2021-12-11,0.14790528233151184,0.9
2021-12-18,0.09466030926477173,0.1
2021-12-18,0.12522522522522522,0.2
2021-12-18,0.13386550556361876,0.30000000000000004
2021-12-18,0.1531084352115697,0.4
2021-12-18,0.1631578947368421,0.5
2021-12-18,0.16881182424660685,0.6
2021-12-18,0.17022600041467967,0.7000000000000001
2021-12-18,0.18468205278021232,0.8
2021-12-18,0.21468548194211912,0.9
2021-12-25,0.08047520880708989,0.1
2021-12-25,0.0934204160619255,0.2
2021-12-25,0.11382248760246941,0.30000000000000004
2021-12-25,0.12462025316455697,0.4
2021-12-25,0.13333333333333333,0.5
2021-12-25,0.14951612903225805,0.6
2021-12-25,0.1557349665924276,0.7000000000000001
2021-12-25,0.16411942301241195,0.8
2021-12-25,0.215599455040872,0.9
2022-01-01,0.06301912974526713,0.1
2022-01-01,0.08226860628039234,0.2
2022-01-01,0.09556770569114859,0.30000000000000004
2022-01-01,0.11652124964818464,0.4
2022-01-01,0.14558058925476602,0.5
2022-01-01,0.14814582614965047,0.6
2022-01-01,0.15630764136103983,0.7000000000000001
2022-01-01,0.17069055036344757,0.8
2022-01-01,0.20033303267883165,0.9
2022-01-08,0.0726396143029329,0.1
2022-01-08,0.0977185337093053,0.2
2022-01-08,0.1223297287042307,0.30000000000000004
2022-01-08,0.13935948328062975,0.4
2022-01-08,0.1430745814307458,0.5
2022-01-08,0.191947261663286,0.6
2022-01-08,0.2023183567487365,0.7000000000000001
2022-01-08,0.21403925403366628,0.8
2022-01-08,0.23985507246376814,0.9
2022-01-15,0.13013415892672858,0.1
2022-01-15,0.13873181119129302,0.2
2022-01-15,0.14329334787350054,0.30000000000000004
2022-01-15,0.1503544575725027,0.4
2022-01-15,0.1619047619047619,0.5
2022-01-15,0.1683720930232558,0.6
2022-01-15,0.18883384932920538,0.7000000000000001
2022-01-15,0.20275939114648794,0.8
2022-01-15,0.2237281910009183,0.9
2022-01-22,0.10798276059346276,0.1
2022-01-22,0.12263585793752674,0.2
2022-01-22,0.1309045045045045,0.30000000000000004
2022-01-22,0.1405787269877658,0.4
2022-01-22,0.1598173515981735,0.5
2022-01-22,0.1816105082809823,0.6
2022-01-22,0.20649806814190377,0.7000000000000001
2022-01-22,0.23434301406341018,0.8
2022-01-22,0.25720634367375395,0.9
2022-01-29,0.13755339805825242,0.1
2022-01-29,0.14457142857142857,0.2
2022-01-29,0.1637963334671484,0.30000000000000004
2022-01-29,0.17125766871165643,0.4
2022-01-29,0.18848167539267016,0.5
2022-01-29,0.20003511852502193,0.6
2022-01-29,0.20919193304980108,0.7000000000000001
2022-01-29,0.23377337733773396,0.8
2022-01-29,0.29110622710622713,0.9
2022-02-05,0.12335773362486929,0.1
2022-02-05,0.1503105590062112,0.2
2022-02-05,0.16265715256540944,0.30000000000000004
2022-02-05,0.17082432849644952,0.4
2022-02-05,0.18604651162790697,0.5
2022-02-05,0.19960344998512938,0.6
2022-02-05,0.21762139741114211,0.7000000000000001
2022-02-05,0.22848484848484849,0.8
2022-02-05,0.26007509386733424,0.9
2022-02-12,0.15375811939375195,0.1
2022-02-12,0.20765420106847987,0.2
2022-02-12,0.2268978444236176,0.30000000000000004
2022-02-12,0.24407286673058487,0.4
2022-02-12,0.25773195876288657,0.5
2022-02-12,0.2738751005756019,0.6
2022-02-12,0.29545454545454547,0.7000000000000001
2022-02-12,0.30537513997760357,0.8
2022-02-12,0.3131691985332635,0.9
2022-02-19,0.18921895861148197,0.1
2022-02-19,0.20752688172043013,0.2
2022-02-19,0.2197942730052822,0.30000000000000004
2022-02-19,0.2328888888888889,0.4
2022-02-19,0.2727272727272727,0.5
2022-02-19,0.2787165145716809,0.6
2022-02-19,0.2857142857142857,0.7000000000000001
2022-02-19,0.2972881355932203,0.8
2022-02-19,0.3410158472165787,0.9
2022-02-26,0.180067283431455,0.1
2022-02-26,0.19027568922305763,0.2
2022-02-26,0.24775191447418304,0.30000000000000004
2022-02-26,0.2493288590604027,0.4
2022-02-26,0.27058823529411763,0.5
2022-02-26,0.27831449126413155,0.6
2022-02-26,0.31507517269402685,0.7000000000000001
2022-02-26,0.32773564463705307,0.8
2022-02-26,0.3580363636363637,0.9
2022-03-05,0.19130162703379222,0.1
2022-03-05,0.2159767610748003,0.2
2022-03-05,0.24912468023579137,0.30000000000000004
2022-03-05,0.2664019663452449,0.4
2022-03-05,0.2868217054263566,0.5
2022-03-05,0.2958620689655172,0.6
2022-03-05,0.3081458062116422,0.7000000000000001
2022-03-05,0.3405810016039922,0.8
2022-03-05,0.35339657477557773,0.9
2022-03-12,0.17897264385558698,0.1
2022-03-12,0.18948325754443984,0.2
2022-03-12,0.19788117145096218,0.30000000000000004
2022-03-12,0.2327344434706398,0.4
2022-03-12,0.2409090909090909,0.5
2022-03-12,0.2564215588058505,0.6
2022-03-12,0.2695930646309116,0.7000000000000001
2022-03-12,0.2824302760378212,0.8
2022-03-12,0.30819047619047624,0.9
2022-03-19,0.1723906205920867,0.1
2022-03-19,0.18336281715875588,0.2
2022-03-19,0.21289198606271778,0.30000000000000004
2022-03-19,0.23790796909237688,0.4
2022-03-19,0.26306620209059234,0.5
2022-03-19,0.2672240138923344,0.6
2022-03-19,0.29805947228814744,0.7000000000000001
2022-03-19,0.31306823456599103,0.8
2022-03-19,0.3222734455177806,0.9
2022-03-26,0.17272534913245874,0.1
2022-03-26,0.19455280267088385,0.2
2022-03-26,0.20442012012708427,0.30000000000000004
2022-03-26,0.23825069713663877,0.4
2022-03-26,0.2493150684931507,0.5
2022-03-26,0.27537725432462273,0.6
2022-03-26,0.29484114501415537,0.7000000000000001
2022-03-26,0.3266595193424462,0.8
2022-03-26,0.3584192123665808,0.9
2022-04-02,0.16995547460028335,0.1
2022-04-02,0.18483691085478576,0.2
2022-04-02,0.19564387297876487,0.30000000000000004
2022-04-02,0.21205446833841807,0.4
2022-04-02,0.2823529411764706,0.5
2022-04-02,0.29121468926553673,0.6
2022-04-02,0.3224571702408051,0.7000000000000001
2022-04-02,0.33724474696655815,0.8
2022-04-02,0.3604636591478697,0.9
2022-04-09,0.20706013815522145,0.1
2022-04-09,0.22863910422049957,0.2
2022-04-09,0.2564069952305247,0.30000000000000004
2022-04-09,0.2810536237955593,0.4
2022-04-09,0.3032258064516129,0.5
2022-04-09,0.33698630136986296,0.6
2022-04-09,0.3500208073241781,0.7000000000000001
2022-04-09,0.364281559045957,0.8
2022-04-09,0.3912424740010947,0.9
2022-04-16,0.18086303939962478,0.1
2022-04-16,0.2227208976157083,0.2
2022-04-16,0.23762502660140455,0.30000000000000004
2022-04-16,0.2615942028985508,0.4
2022-04-16,0.2818181818181818,0.5
2022-04-16,0.3163841807909604,0.6
2022-04-16,0.35767827529021556,0.7000000000000001
2022-04-16,0.3705300988319856,0.8
2022-04-16,0.4170785417176413,0.9
2022-04-23,0.17678295770299474,0.1
2022-04-23,0.2,0.2
2022-04-23,0.2365094048720321,0.30000000000000004
2022-04-23,0.2633695652173913,0.4
2022-04-23,0.296875,0.5
2022-04-23,0.32629370629370624,0.6
2022-04-23,0.37158746208291205,0.7000000000000001
2022-04-23,0.38941176470588235,0.8
2022-04-23,0.4213642213642214,0.9
2022-04-30,0.2274044795783926,0.1
2022-04-30,0.2533898305084746,0.2
2022-04-30,0.2654232424677188,0.30000000000000004
2022-04-30,0.26936744847192606,0.4
2022-04-30,0.30303030303030304,0.5
2022-04-30,0.32062122519413283,0.6
2022-04-30,0.36187290969899666,0.7000000000000001
2022-04-30,0.39666666666666667,0.8
2022-04-30,0.44405458089668615,0.9
2022-05-07,0.16666666666666666,0.1
2022-05-07,0.23461538461538467,0.2
2022-05-07,0.2657329598506069,0.30000000000000004
2022-05-07,0.2770114942528736,0.4
2022-05-07,0.2916666666666667,0.5
2022-05-07,0.31390602752728997,0.6
2022-05-07,0.3761341571050309,0.7000000000000001
2022-05-07,0.43263263263263274,0.8
2022-05-07,0.49,0.9
2022-05-14,0.14269230769230773,0.1
2022-05-14,0.215609756097561,0.2
2022-05-14,0.2865384615384616,0.30000000000000004
2022-05-14,0.32223415682062295,0.4
2022-05-14,0.3333333333333333,0.5
2022-05-14,0.3510204081632653,0.6
2022-05-14,0.38851674641148326,0.7000000000000001
2022-05-14,0.40402930402930404,0.8
2022-05-14,0.4621621621621623,0.9
2022-05-21,0.17272727272727273,0.1
2022-05-21,0.225,0.2
2022-05-21,0.26890756302521013,0.30000000000000004
2022-05-21,0.30353430353430355,0.4
2022-05-21,0.3157894736842105,0.5
2022-05-21,0.42333333333333334,0.6
2022-05-21,0.443360433604336,0.7000000000000001
2022-05-21,0.5438127090301004,0.8
2022-05-21,0.6203030303030305,0.9
2022-05-28,0.17933333333333334,0.1
2022-05-28,0.22350230414746544,0.2
2022-05-28,0.2746236559139785,0.30000000000000004
2022-05-28,0.3298780487804879,0.4
2022-05-28,0.35714285714285715,0.5
2022-05-28,0.3728571428571429,0.6
2022-05-28,0.4059259259259259,0.7000000000000001
2022-05-28,0.46041055718475077,0.8
2022-05-28,0.502979902979903,0.9
2022-06-04,0.19430769230769235,0.1
2022-06-04,0.24948356807511737,0.2
2022-06-04,0.27936507936507937,0.30000000000000004
2022-06-04,0.331764705882353,0.4
2022-06-04,0.40625,0.5
2022-06-04,0.43159366262814536,0.6
2022-06-04,0.4444444444444444,0.7000000000000001
2022-06-04,0.4535757575757576,0.8
2022-06-04,0.4974025974025974,0.9
2022-06-11,0.2400609756097561,0.1
2022-06-11,0.263953488372093,0.2
2022-06-11,0.30133333333333334,0.30000000000000004
2022-06-11,0.3263157894736842,0.4
2022-06-11,0.34782608695652173,0.5
2022-06-11,0.3795342272406492,0.6
2022-06-11,0.41691528285955537,0.7000000000000001
2022-06-11,0.45720364741641334,0.8
2022-06-11,0.5130905645052118,0.9
2022-06-18,0.2014397367338544,0.1
2022-06-18,0.258517536103743,0.2
2022-06-18,0.29051049170059506,0.30000000000000004
2022-06-18,0.3485918003565063,0.4
2022-06-18,0.3739130434782609,0.5
2022-06-18,0.3797648617320748,0.6
2022-06-18,0.3917018284106892,0.7000000000000001
2022-06-18,0.41067168863779036,0.8
2022-06-18,0.4659574468085107,0.9
2022-06-25,0.2309067868206139,0.1
2022-06-25,0.25523809523809526,0.2
2022-06-25,0.29365079365079366,0.30000000000000004
2022-06-25,0.3156693185748876,0.4
2022-06-25,0.3509933774834437,0.5
2022-06-25,0.3672510518934081,0.6
2022-06-25,0.4076853526220615,0.7000000000000001
2022-06-25,0.43774588642830636,0.8
2022-06-25,0.4864864864864865,0.9
2022-07-02,0.1745762711864407,0.1
2022-07-02,0.21017857142857144,0.2
2022-07-02,0.26827173502455315,0.30000000000000004
2022-07-02,0.2803684483653347,0.4
2022-07-02,0.3247588424437299,0.5
2022-07-02,0.4025190503180301,0.6
2022-07-02,0.4140205864004991,0.7000000000000001
2022-07-02,0.47187932118164677,0.8
2022-07-02,0.5032594856124268,0.9
2022-07-09,0.20544515103338634,0.1
2022-07-09,0.22932630630005896,0.2
2022-07-09,0.23941391941391946,0.30000000000000004
2022-07-09,0.31275430359937406,0.4
2022-07-09,0.3416149068322981,0.5
2022-07-09,0.3745948678302756,0.6
2022-07-09,0.3940860215053763,0.7000000000000001
2022-07-09,0.4491335372069318,0.8
2022-07-09,0.48106951871657755,0.9
2022-07-16,0.15723270440251572,0.1
2022-07-16,0.18439335458969627,0.2
2022-07-16,0.23484622679853684,0.30000000000000004
2022-07-16,0.2914954051796157,0.4
2022-07-16,0.3064516129032258,0.5
2022-07-16,0.3704950495049505,0.6
2022-07-16,0.4139400921658986,0.7000000000000001
2022-07-16,0.42756375474769404,0.8
2022-07-16,0.4627686864219372,0.9
2022-07-23,0.1588888888888889,0.1
2022-07-23,0.2035007173601148,0.2
2022-07-23,0.21338854382332645,0.30000000000000004
2022-07-23,0.31829865361077114,0.4
